,sentence_id,tokens,labels,ner_tags
395,395,"[':', 'CS00004040']","['O', 'O']","[0, 0]"
396,396,"['DATE:', '11/01/2019']","['O', 'B-date']","[0, 5]"
397,397,['CASHIER'],['O'],[0]
398,398,"[':', 'USER']","['O', 'O']","[0, 0]"
399,399,"['TIME:', '09:44:00']","['O', 'O']","[0, 0]"
400,400,"['SALESPERSON', ':']","['O', 'O']","[0, 0]"
401,401,"['SOON', 'HUAT', 'MACHINERY', 'ENTERPRISE']","['B-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2]"
402,402,['REF.:'],['O'],[0]
403,403,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE,', 'THANK', 'YOU.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
404,404,['ITEM'],['O'],[0]
405,405,['QTY'],['O'],[0]
406,406,['S/PRICE'],['O'],[0]
407,407,['S/PRICE'],['O'],[0]
408,408,['AMOUNT'],['O'],[0]
409,409,['TAX'],['O'],[0]
410,410,['1072'],['O'],[0]
411,411,['1'],['O'],[0]
412,412,['(JM0352019-K)'],['O'],[0]
413,413,['80.00'],['O'],[0]
414,414,['80.00'],['O'],[0]
415,415,['80.00'],['O'],[0]
416,416,"['REPAIR', 'ENGINE', 'POWER', 'SPRAYER', '(1UNIT)']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
417,417,"['WORKMANSHIP', '&', 'SERVICE']","['O', 'O', 'O']","[0, 0, 0]"
418,418,['70549'],['O'],[0]
419,419,['1'],['O'],[0]
420,420,['160.00'],['O'],[0]
421,421,['160.00'],['O'],[0]
422,422,['160.00'],['O'],[0]
423,423,"['NO.53', 'JALAN', 'PUTRA', '1,']","['B-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4]"
424,424,"['GIANT', '606', 'OVERFLOW', 'ASSY']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
425,425,['1071'],['O'],[0]
426,426,['1'],['O'],[0]
427,427,['17.00'],['O'],[0]
428,428,['17.00'],['O'],[0]
429,429,['17.00'],['O'],[0]
430,430,"['ENGINE', 'OIL']","['O', 'O']","[0, 0]"
431,431,['70791'],['O'],[0]
432,432,['1'],['O'],[0]
433,433,['10.00'],['O'],[0]
434,434,"['TAMAN', 'SRIPUTRA,']","['I-address', 'O']","[4, 0]"
435,435,['10.00'],['O'],[0]
436,436,['10.00'],['O'],[0]
437,437,"['GREASE', 'FOR', 'TOOLS', '40ML', '(AKODA)']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
438,438,['70637'],['O'],[0]
439,439,['1'],['O'],[0]
440,440,['6.00'],['O'],[0]
441,441,['6.00'],['O'],[0]
442,442,['6.00'],['O'],[0]
443,443,"['EY20', 'PLUG', 'CHAMPION']","['O', 'O', 'O']","[0, 0, 0]"
444,444,['1643'],['O'],[0]
445,445,"['81200', 'BAHRU']","['I-address', 'I-address']","[4, 4]"
446,446,['1'],['O'],[0]
447,447,['8.00'],['O'],[0]
448,448,['8.00'],['O'],[0]
449,449,['8.00'],['O'],[0]
450,450,"['STARTER', 'TALI']","['O', 'O']","[0, 0]"
451,451,['70197'],['O'],[0]
452,452,['1'],['O'],[0]
453,453,['10.00'],['O'],[0]
454,454,['10.00'],['O'],[0]
455,455,['10.00'],['O'],[0]
456,456,"['EY20', 'STARTER', 'HANDLE']","['O', 'O', 'O']","[0, 0, 0]"
457,457,['70561'],['O'],[0]
458,458,['2'],['O'],[0]
459,459,['18.00'],['O'],[0]
460,460,['18.00'],['O'],[0]
461,461,['36.00'],['O'],[0]
462,462,"['HD40', '1L', 'COTIN']","['O', 'O', 'O']","[0, 0, 0]"
463,463,"['TOTAL', 'QTY:']","['O', 'O']","[0, 0]"
464,464,['9'],['O'],[0]
465,465,['327.00'],['B-total'],[7]
466,466,"['TEL', ':', '07-5547360', '/', '016-7993391']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
467,467,"['TOTAL', 'SALES', ':']","['O', 'O', 'O']","[0, 0, 0]"
468,468,['327.00'],['O'],[0]
469,469,"['DISCOUNT', ':']","['O', 'O']","[0, 0]"
470,470,['0.00'],['O'],[0]
471,471,"['TOTAL', ':']","['O', 'O']","[0, 0]"
472,472,['0.00'],['O'],[0]
473,473,"['ROUNDING', ':']","['O', 'O']","[0, 0]"
474,474,['0.00'],['O'],[0]
475,475,"['TOTAL', 'SALES', ':']","['O', 'O', 'O']","[0, 0, 0]"
476,476,['327.00'],['O'],[0]
477,477,"['FAX', ':', '07-5624059']","['O', 'O', 'O']","[0, 0, 0]"
478,478,"['CASH', ':']","['O', 'O']","[0, 0]"
479,479,['327.00'],['O'],[0]
480,480,"['CHANGE', ':']","['O', 'O']","[0, 0]"
481,481,['0.00'],['O'],[0]
482,482,"['TAN', 'CHAY', 'YEE']","['O', 'O', 'O']","[0, 0, 0]"
483,483,['4132'],['O'],[0]
484,484,['1'],['O'],[0]
485,485,['20.00'],['B-total'],[7]
486,486,['20.00'],['O'],[0]
487,487,"['CROCS', '300X17', 'TUBES']","['O', 'O', 'O']","[0, 0, 0]"
488,488,"['SUB', 'TOTAL', ':']","['O', 'O', 'O']","[0, 0, 0]"
489,489,['20.00'],['O'],[0]
490,490,"['ROUNDING', 'ADJUSTMENT', ':']","['O', 'O', 'O']","[0, 0, 0]"
491,491,['0.00'],['O'],[0]
492,492,"['GRAND', 'TOTAL', ':']","['O', 'O', 'O']","[0, 0, 0]"
493,493,"['S.H.H.', 'MOTOR', '(SUNGAI', 'RENGIT)', 'SDN.', 'BHD.']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2, 2]"
494,494,['20.00'],['O'],[0]
495,495,"['CASH', ':']","['O', 'O']","[0, 0]"
496,496,['20.00'],['O'],[0]
497,497,"['CHANGE', ':']","['O', 'O']","[0, 0]"
498,498,['0.00'],['O'],[0]
499,499,"['23-01-2019', '13:14:15', 'PM,', 'PRINT', 'BY:', 'ROOT']","['B-date', 'O', 'O', 'O', 'O', 'O']","[5, 0, 0, 0, 0, 0]"
500,500,"['TOKEN', 'NO:', '0,', 'STATION', 'ID:', 'A1,', 'PID:', 'POS']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
501,501,"['INVOICE', 'NO:', '22497']","['O', 'O', 'O']","[0, 0, 0]"
502,502,"['THANKS', 'YOUR', 'SUPPORT']","['O', 'O', 'O']","[0, 0, 0]"
503,503,['(801580-T)'],['O'],[0]
504,504,"['NO.', '343,', 'JALAN', 'KURAU,', 'SUNGAI', 'RENGIT,']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
505,505,"['81620', 'PENGERANG,', 'JOHOR.']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
506,506,"['TEL:', '07-8263254', 'FAX:', '07-8266888']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
507,507,['INVOICE'],['O'],[0]
508,508,['ITEM/DESC.'],['O'],[0]
509,509,"['QTY', 'U.PRICE', 'RM(TOTAL)']","['O', 'O', 'O']","[0, 0, 0]"
510,510,"['PERNIAGAAN', 'ZHENG', 'HUI']","['B-company', 'I-company', 'I-company']","[1, 2, 2]"
511,511,"['RECEIPT#:', 'CS00082662']","['O', 'O']","[0, 0]"
512,512,['SALESPERSON:'],['O'],[0]
513,513,"['DATE:', '12/02/2018']","['O', 'B-date']","[0, 5]"
514,514,"['CASHIER:', 'USER']","['O', 'O']","[0, 0]"
515,515,['TIME:08:30:00'],['O'],[0]
516,516,['(RM)'],['O'],[0]
517,517,['(RM)'],['O'],[0]
518,518,['ITEM'],['O'],[0]
519,519,['QTY'],['O'],[0]
520,520,['RSP'],['O'],[0]
521,521,['JM0325955-V'],['O'],[0]
522,522,['AMOUNT'],['O'],[0]
523,523,['8239'],['O'],[0]
524,524,['1'],['O'],[0]
525,525,['15.00'],['O'],[0]
526,526,['15.00'],['O'],[0]
527,527,"['SR:', '11""', 'PROWESS', 'H/DUTY', 'SILICONE', 'GUN', 'G-D2']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
528,528,['9555075109147'],['O'],[0]
529,529,['3'],['O'],[0]
530,530,['7.00'],['O'],[0]
531,531,['21.00'],['O'],[0]
532,532,"['NO.59', 'JALAN', '9/5']","['B-address', 'I-address', 'I-address']","[3, 4, 4]"
533,533,"['SR:', 'XTRASEAL', 'RTV', 'ACETIC', 'SILICONE', 'SA-107']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
534,534,['9744'],['O'],[0]
535,535,['1'],['O'],[0]
536,536,['18.00'],['O'],[0]
537,537,['18.00'],['O'],[0]
538,538,"['SR:', 'CENTRAL', 'PUNCH', 'SET', '3PCS', '-', '1/4"",5/32"".1/4""']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
539,539,['12525'],['O'],[0]
540,540,['1'],['O'],[0]
541,541,['50.00'],['O'],[0]
542,542,['50.00'],['O'],[0]
543,543,"['BANDAR', 'BARU', 'JAYA']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
544,544,"['SR.', '24""', 'MARKSMAN', 'PIPE', 'WRENCH']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
545,545,['2016'],['O'],[0]
546,546,['3'],['O'],[0]
547,547,['0.70'],['O'],[0]
548,548,['2.10'],['O'],[0]
549,549,"['SR:', 'PVC', 'WIRE', 'TAPE', '1PC', 'X', '7YD']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
550,550,"['TOT', 'QTY:']","['O', 'O']","[0, 0]"
551,551,['9'],['O'],[0]
552,552,['106.10'],['O'],[0]
553,553,"['(EXCLUDED', 'GST)', 'SUB', 'TOTAL', '(RM)', ':']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
554,554,"['81760', 'JOHOR', 'BAHRU']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
555,555,['106.10'],['O'],[0]
556,556,"['DISCOUNT', '(RM)', ':']","['O', 'O', 'O']","[0, 0, 0]"
557,557,['0.00'],['O'],[0]
558,558,"['TOTAL', 'GST', '(RM)', ':']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
559,559,['6.37'],['O'],[0]
560,560,"['ROUNDING', '(RM)', ':']","['O', 'O', 'O']","[0, 0, 0]"
561,561,['-0.02'],['O'],[0]
562,562,"['TOTAL', '(RM)', ':']","['O', 'O', 'O']","[0, 0, 0]"
563,563,['112.45'],['B-total'],[7]
564,564,"['CASH', ':']","['O', 'O']","[0, 0]"
565,565,"['TEL', '7524', 'FAX', '3793', ':', '07-386', ':', '07-386']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
566,566,['112.45'],['O'],[0]
567,567,"['CHANGE', '(RM)', ':']","['O', 'O', 'O']","[0, 0, 0]"
568,568,['0.00'],['O'],[0]
569,569,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
570,570,"['TAX', 'CODE']","['O', 'O']","[0, 0]"
571,571,['%'],['O'],[0]
572,572,['AMOUNT'],['O'],[0]
573,573,['GST'],['O'],[0]
574,574,['SR'],['O'],[0]
575,575,['6'],['O'],[0]
576,576,"['GST', 'NO:', '000800589824']","['O', 'O', 'O']","[0, 0, 0]"
577,577,['106.10'],['O'],[0]
578,578,['6.37'],['O'],[0]
579,579,"['TOTAL', ':']","['O', 'O']","[0, 0]"
580,580,['106.10'],['O'],[0]
581,581,['6.37'],['O'],[0]
582,582,"['GOODS', 'SOLD', 'ARE', 'NOT', 'RETURNABLE.']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
583,583,"['THANK', 'YOU.']","['O', 'O']","[0, 0]"
584,584,"['SIMPLIFIED', 'TAX', 'INVOICE']","['O', 'O', 'O']","[0, 0, 0]"
585,585,"['GOGIANT', 'ENGINEERING', '(M)', 'SDN', 'BHD']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
586,586,"['PETRON', 'BKT', 'LANJAN', 'SB']","['B-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2]"
587,587,"['TAX', 'INVOICE', 'NO:', '19729058']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
588,588,['POS:'],['O'],[0]
589,589,['1'],['O'],[0]
590,590,"['STORE', 'NO.:']","['O', 'O']","[0, 0]"
591,591,['129077'],['O'],[0]
592,592,['BABU'],['O'],[0]
593,593,['01/02/2018'],['B-date'],[5]
594,594,"['4:43:17', 'PM']","['O', 'O']","[0, 0]"
595,595,['A'],['O'],[0]
596,596,['2'],['O'],[0]
597,597,"['ALSERKAM', 'ENTERPRISE']","['O', 'O']","[0, 0]"
598,598,"['DOUBLE', ',MINT', 'TE']","['O', 'O', 'O']","[0, 0, 0]"
599,599,['3.00'],['O'],[0]
600,600,['A'],['O'],[0]
601,601,['1'],['O'],[0]
602,602,"['SANDWICH', 'VANILL']","['O', 'O']","[0, 0]"
603,603,['1.90'],['O'],[0]
604,604,"['GST', 'RM:']","['O', 'O']","[0, 0]"
605,605,['0.28'],['O'],[0]
606,606,"['TOTAL', 'RM', 'INC.GST:']","['O', 'O', 'O']","[0, 0, 0]"
607,607,['4.90'],['B-total'],[7]
608,608,"['TEL:', '03-6156', '8757']","['O', 'O', 'O']","[0, 0, 0]"
609,609,['CASH'],['O'],[0]
610,610,['5.00'],['O'],[0]
611,611,['CHANGE'],['O'],[0]
612,612,['0.10'],['O'],[0]
613,613,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
614,614,"['AMOUNT', '(RM)']","['O', 'O']","[0, 0]"
615,615,"['TAX', '(RM)']","['O', 'O']","[0, 0]"
616,616,['A=6.00%'],['O'],[0]
617,617,['4.62'],['O'],[0]
618,618,['0.28'],['O'],[0]
619,619,"['CO', 'NO:', '001083069-M']","['O', 'O', 'O']","[0, 0, 0]"
620,620,['A'],['O'],[0]
621,621,"['TOTAL', 'INCLUDES', '6.00%', 'GST']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
622,622,"['USE', '3000', 'PETRON', 'MILES']","['O', 'O', 'I-company', 'O']","[0, 0, 2, 0]"
623,623,"['POINTS', 'TO', 'PAY', 'FOR']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
624,624,"['RM45', 'FUEL']","['O', 'O']","[0, 0]"
625,625,"['KM', '458.4', 'BKT', 'LANJAN', 'UTARA,']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4]"
626,626,"['L/RAYA', 'UTARA', 'SELATAN,', 'SG', 'BULOH']","['I-address', 'I-address', 'O', 'O', 'I-address']","[4, 4, 0, 0, 4]"
627,627,"['47000', 'SUNGAI', 'BUL']","['I-address', 'I-address', 'I-address']","[4, 4, 4]"
628,628,"['GST', 'ID', 'NO:', '001210736640']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
629,629,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
630,630,['190'],['O'],[0]
631,631,"['(GST', 'ID', 'NO:', '000504664064)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
632,632,"[""MCDONALD'S"", 'PETRONAS', 'TAMAN', 'MELATI', 'DT']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
633,633,"['TEL', 'NO.', ':', '03-4147-3107']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
634,634,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
635,635,"['MFY', 'SIDE', '1']","['O', 'O', 'O']","[0, 0, 0]"
636,636,"['INV#', '141900016842']","['O', 'O']","[0, 0]"
637,637,"['ORD', '#90', '-REG', '#19-', '18/01/2018', '17:09:21']","['O', 'O', 'O', 'O', 'B-date', 'O']","[0, 0, 0, 0, 5, 0]"
638,638,"['QTY', 'ITEM']","['O', 'O']","[0, 0]"
639,639,"['2', 'M', 'SPICYDELUXE']","['O', 'O', 'O']","[0, 0, 0]"
640,640,"['2', 'M', 'COKE']","['O', 'O', 'O']","[0, 0, 0]"
641,641,"['GERBANG', 'ALAF', 'RESTAURANTS', 'SDN', 'BHD']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2]"
642,642,"['2', 'M', 'FRIES']","['O', 'O', 'O']","[0, 0, 0]"
643,643,"['1', 'M', 'GRILCHICBGR']","['O', 'O', 'O']","[0, 0, 0]"
644,644,"['1', 'M', 'COKE']","['O', 'O', 'O']","[0, 0, 0]"
645,645,"['1', 'M', 'FRIES']","['O', 'O', 'O']","[0, 0, 0]"
646,646,"['1', 'SMALL', 'CONE']","['O', 'O', 'O']","[0, 0, 0]"
647,647,"['TAKEOUT', 'TOTAL', '(INCL', 'GST)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
648,648,"['TOTAL', 'ROUNDED']","['O', 'O']","[0, 0]"
649,649,"['CASH', 'TENDERED']","['O', 'O']","[0, 0]"
650,650,['CHANGE'],['O'],[0]
651,651,"['TOTAL', 'INCLUDES', '6%', 'GST']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
652,652,['(65351-M)'],['O'],[0]
653,653,['TOTAL'],['O'],[0]
654,654,['25.40'],['O'],[0]
655,655,['12.50'],['O'],[0]
656,656,['1.00'],['O'],[0]
657,657,['38.90'],['B-total'],[7]
658,658,['38.90'],['O'],[0]
659,659,['50.00'],['O'],[0]
660,660,['11.10'],['O'],[0]
661,661,['2.20'],['O'],[0]
662,662,"['LOVE', 'TO', 'HEAR', 'YOUR', 'FEEDBACK!']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
663,663,"['FORMERLY', 'KNOWN', 'AS']","['O', 'O', 'O']","[0, 0, 0]"
664,664,"['VISIT', 'WWW.MCDFEEDBACK.COM.MY']","['O', 'O']","[0, 0]"
665,665,['OR'],['O'],[0]
666,666,"['DOWNLOAD', 'MY', 'MCD', 'FEEDBACK', 'FROM']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
667,667,"['GOOGLE', 'PLAY/APP', 'STORE']","['O', 'O', 'O']","[0, 0, 0]"
668,668,"['TO', 'SHARE', 'YOUR', 'EXPERIENCE']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
669,669,"['THANK', 'YOU', 'AND', 'PLEASE', 'COME', 'AGAIN.']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
670,670,"['CUSTOMER', 'SERVICE', 'HOTLINE', ':', '03-2726-5600']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
671,671,"['GOLDEN', 'ARCHES', 'RESTAURANTS', 'SDN', 'BHD']","['O', 'O', 'I-company', 'I-company', 'I-company']","[0, 0, 2, 2, 2]"
672,672,"['LICENSEE', 'OF', ""MCDONALD'S""]","['O', 'O', 'O']","[0, 0, 0]"
673,673,"['LEVEL', '6,', 'BANGUNAN', 'TH,', 'DAMANSARA', 'UPTOWN3']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
674,674,"['NO.3,', 'JALAN', 'SS21/39,47400', 'PETALING', 'JAYA']","['I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4, 4]"
675,675,['SELANGOR'],['I-address'],[4]
676,676,['1950'],['O'],[0]
677,677,"['(GST', 'ID', 'NO:', '000504664064)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
678,678,"[""MCDONALD'S"", 'BHP', 'TAMAN', 'MELAWATI(#328)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
679,679,"['TEL', 'NO.', '03-4162-2318']","['O', 'O', 'O']","[0, 0, 0]"
680,680,"['TAX', 'INVOICE']","['O', 'O']","[0, 0]"
681,681,"['MFY', 'SIDE', '1']","['O', 'O', 'O']","[0, 0, 0]"
682,682,"['INV#', '003281900229170']","['O', 'O']","[0, 0]"
683,683,"['ORD', '#50', '-REG', '#19-', '18/01/2018', '10:27:03']","['O', 'O', 'O', 'O', 'B-date', 'O']","[0, 0, 0, 0, 5, 0]"
684,684,"['QTY', 'ITEM']","['O', 'O']","[0, 0]"
685,685,"['2', 'CHICMCMUFFIN']","['O', 'O']","[0, 0]"
686,686,"['1', 'M', 'PORRIDGE']","['O', 'O', 'O']","[0, 0, 0]"
687,687,"['GERBANG', 'ALAF', 'RESTAURANTS', 'SDN', 'BHD']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2]"
688,688,"['1', 'BM', '2HOTCAKES']","['O', 'O', 'O']","[0, 0, 0]"
689,689,"['1', 'L', 'COKE']","['O', 'O', 'O']","[0, 0, 0]"
690,690,"['TAKEOUT', 'TOTAL', '(INCL', 'GST)']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
691,691,"['TOTAL', 'ROUNDED']","['O', 'O']","[0, 0]"
692,692,"['CASH', 'TENDERED']","['O', 'O']","[0, 0]"
693,693,['CHANGE'],['O'],[0]
694,694,"['TOTAL', 'INCLUDES', '6%', 'GST']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
695,695,['TOTAL'],['O'],[0]
696,696,['11.00'],['O'],[0]
697,697,['5.60'],['O'],[0]
698,698,['(65351-M)'],['O'],[0]
699,699,['10.00'],['O'],[0]
700,700,['26.60'],['B-total'],[7]
701,701,['26.60'],['O'],[0]
702,702,['100.00'],['O'],[0]
703,703,['73.40'],['O'],[0]
704,704,['1.51'],['O'],[0]
705,705,"[""WE'D"", 'LOVE', 'TO', 'HEAR', 'YOUR', 'FEEDBACK']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
706,706,"['SIT', 'WWW.MCDFEEDBACK.COM.MY']","['O', 'O']","[0, 0]"
707,707,['OR'],['O'],[0]
708,708,"['DOWNLOAD', 'MY', 'MCD', 'FEEDBACK', 'FROM']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
709,709,"['FORMERLY', 'KNOWN', 'AS']","['O', 'O', 'O']","[0, 0, 0]"
710,710,"['GOOGLE', 'PLAY/APP', 'STORE']","['O', 'O', 'O']","[0, 0, 0]"
711,711,"['TO', 'SHARE', 'YOUR', 'EXPERIENCE']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
712,712,"['THANK', 'YOU', 'AND', 'PLEASE', 'COME', 'AGAIN.']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
713,713,"['CUSTOMER', 'SERVICE', 'HOTLINE', ':', '03-2726-5600']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
714,714,"['GOLDEN', 'ARCHES', 'RESTAURANTS', 'SDN', 'BHD']","['O', 'O', 'I-company', 'I-company', 'I-company']","[0, 0, 2, 2, 2]"
715,715,"['LICENSEE', 'OF', ""MCDONALD'S""]","['O', 'O', 'O']","[0, 0, 0]"
716,716,"['LEVEL', '6,', 'BANGUNAN', 'TH,', 'DAMANSARA', 'UPTOWN3']","['B-address', 'I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[3, 4, 4, 4, 4, 4]"
717,717,"['NO.3,', 'JALAN', 'SS21/39,47400', 'PETALING', 'JAYA']","['I-address', 'I-address', 'I-address', 'I-address', 'I-address']","[4, 4, 4, 4, 4]"
718,718,['SELANGOR'],['I-address'],[4]
719,719,"['CROSS', 'CHANNEL', 'NETWORK', 'SDN.', 'BHD.']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2]"
720,720,['QTY'],['O'],[0]
721,721,['RM'],['O'],[0]
722,722,['TAX'],['O'],[0]
723,723,"['SCHNEIDER', 'E15R', '13A', 'SWITCH']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
724,724,['1'],['O'],[0]
725,725,"['SOCKET', 'OUTLET', '@', '6.0000']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
726,726,"['TOTAL', 'AMT', 'INCL.', 'GST', '@', '6%', ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
727,727,"['ROUNDING', 'ADJUSTMENT', ':']","['O', 'O', 'O']","[0, 0, 0]"
728,728,"['TOTAL', 'AMT', 'PAYABLE', ':']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
729,729,"['PAID', 'AMOUNT', ':']","['O', 'O', 'O']","[0, 0, 0]"
730,730,"['47,JALAN', 'MERANTI', '1,', 'SEK.', '3,']","['O', 'B-address', 'I-address', 'I-address', 'I-address']","[0, 3, 4, 4, 4]"
731,731,"['CHANGE', ':']","['O', 'O']","[0, 0]"
732,732,"['TOTAL', 'QTY', 'TENDER:']","['O', 'O', 'O']","[0, 0, 0]"
733,733,['6.36'],['O'],[0]
734,734,['-0.01'],['O'],[0]
735,735,['6.35'],['B-total'],[7]
736,736,['10.00'],['O'],[0]
737,737,['3.65'],['O'],[0]
738,738,['1.00'],['O'],[0]
739,739,"['GST', 'SUMMARY']","['O', 'O']","[0, 0]"
740,740,['AMOUNT'],['O'],[0]
741,741,"['BANDAR', 'UTAMA']","['I-address', 'I-address']","[4, 4]"
742,742,['TAX'],['O'],[0]
743,743,['(RM)'],['O'],[0]
744,744,['(RM)'],['O'],[0]
745,745,"['SR', '@', 'A']","['O', 'O', 'O']","[0, 0, 0]"
746,746,['6.00'],['O'],[0]
747,747,['0.36'],['O'],[0]
748,748,['TOTAL'],['O'],[0]
749,749,['6.00'],['O'],[0]
750,750,['0.36'],['O'],[0]
751,751,"['THANK', 'YOU']","['O', 'O']","[0, 0]"
752,752,"['44300', 'SELANGOR.']","['I-address', 'I-address']","[4, 4]"
753,753,"['GOODS', 'SOLD', 'ARE', 'NOT', 'REFUNDABLE', 'NOR', 'EXCHANGEBLE.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
754,754,"['FOR', 'ANY', 'ENQUIRY,', 'PLEASE', 'E-MAIL', 'US:']","['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
755,755,['GOWA9688@GMAIL.COM'],['O'],[0]
756,756,"['29/01/2018', '4:40:40', 'PM']","['B-date', 'O', 'O']","[5, 0, 0]"
757,757,['6.36'],['O'],[0]
758,758,['SR'],['O'],[0]
759,759,"['TEL', ':', '03-6057', '9688']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
760,760,"['FAX', ':', '03-6057', '9678']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
761,761,"['GST', 'ID', ':', '001151500288']","['O', 'O', 'O', 'O']","[0, 0, 0, 0]"
762,762,"['TAX', 'INVOLCE']","['O', 'O']","[0, 0]"
763,763,['NO.:BTG-052332'],['O'],[0]
764,764,"['CROSS', 'CHANNEL', 'NETWORK', 'SDN.', 'BHD.']","['B-company', 'I-company', 'I-company', 'I-company', 'I-company']","[1, 2, 2, 2, 2]"
765,765,['RM'],['O'],[0]
766,766,['TAX'],['O'],[0]
767,767,"['20MM', 'HERO', 'PVC', 'CONDUIT', 'PIPE']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
768,768,['1'],['O'],[0]
769,769,['1.80'],['O'],[0]
770,770,['SR'],['O'],[0]
771,771,"['@', '1.7000']","['O', 'O']","[0, 0]"
