,text_lines,doc_id,line_id
728,1,X51005268400,31
729,15.00,X51005268400,32
730,0,X51005268400,33
731,15.00 ZR,X51005268400,34
732,TOTAL ITEMS,X51005268400,35
733,=,X51005268400,36
734,1.00,X51005268400,37
735,TOTAL QTY,X51005268400,38
736,=,X51005268400,39
737,1.00,X51005268400,40
738,SUB TOTAL,X51005268400,41
739,RM,X51005268400,42
740,15.00,X51005268400,43
741,DISCOUNT,X51005268400,44
742,RM,X51005268400,45
743,0.00,X51005268400,46
744,TOTAL EXCL .6% GST,X51005268400,47
745,RM,X51005268400,48
746,15.00,X51005268400,49
747,GST 6%,X51005268400,50
748,RM,X51005268400,51
749,0.00,X51005268400,52
750,TOTAL INCL .6% GST,X51005268400,53
751,RM,X51005268400,54
752,15.00,X51005268400,55
753,ROUNDING,X51005268400,56
754,RM,X51005268400,57
755,0.00,X51005268400,58
756,CASH,X51005268400,59
757,T,X51005268400,60
758,ASIA MART,X51005268472,1
759,(SA0264195-T),X51005268472,2
760,"NO.23 BATU 10, TAMAN SENTOSA,",X51005268472,3
761,"JALAN KAPAR, 42200 KLANG, SELANGOR.",X51005268472,4
762,GST ID : 001609584640,X51005268472,5
763,TAX INVOICE,X51005268472,6
764,DOC NO,X51005268472,7
765,: CS02070163,X51005268472,8
766,DATE: 22/12/2017,X51005268472,9
767,CASHIER,X51005268472,10
768,: EIRA,X51005268472,11
769,TIME: 00:06:00,X51005268472,12
770,SALESPERSON : EIRA,X51005268472,13
771,S LIME 50G,X51005268472,14
772,REF.:,X51005268472,15
773,ITEM,X51005268472,16
774,QTY,X51005268472,17
775,S/PRICE,X51005268472,18
776,(GST),X51005268472,19
777,(GST),X51005268472,20
778,S/PRICE,X51005268472,21
779,AMOUNT,X51005268472,22
780,TAX,X51005268472,23
781,9556641320027,X51005268472,24
782,17,X51005268472,25
783,0.85,X51005268472,26
784,0.90,X51005268472,27
785,15.25,X51005268472,28
786,SR,X51005268472,29
787,DELICIA CHOCOLATE [50G],X51005268472,30
788,9556231110045,X51005268472,31
789,1,X51005268472,32
790,3.55,X51005268472,33
791,3.55,X51005268472,34
792,3.55,X51005268472,35
793,ZRL,X51005268472,36
794,GARDENIA ORIGINAL CLASSIC JUMBO [600G],X51005268472,37
795,9556127101331,X51005268472,38
796,1,X51005268472,39
797,1.41,X51005268472,40
798,1.50,X51005268472,41
799,1.50,X51005268472,42
800,SR,X51005268472,43
801,HU,X51005268472,44
802,8850199320722,X51005268472,45
803,1,X51005268472,46
804,1.42,X51005268472,47
805,1.51,X51005268472,48
806,1.51,X51005268472,49
807,SR,X51005268472,50
808,DOREMON CATCAT JOY 15G,X51005268472,51
809,8850199320722,X51005268472,52
810,1,X51005268472,53
811,1.42,X51005268472,54
812,1.51,X51005268472,55
813,1.51,X51005268472,56
814,SR,X51005268472,57
815,DOREMON CATCAT JOY 15G,X51005268472,58
816,8888002188511,X51005268472,59
817,1,X51005268472,60
818,2.30,X51005268472,61
819,2.44,X51005268472,62
820,2.44,X51005268472,63
821,SR,X51005268472,64
822,MINUTE MAID PULPY [OREN] [350ML],X51005268472,65
823,8888002188511,X51005268472,66
824,1,X51005268472,67
825,2.30,X51005268472,68
826,2.44,X51005268472,69
827,2.44,X51005268472,70
828,SR,X51005268472,71
829,MINUTE MAID PULPY [OREN] [350ML],X51005268472,72
830,9556145026,X51005268472,73
831,1,X51005268472,74
832,1.51,X51005268472,75
833,1.60,X51005268472,76
834,1.60,X51005268472,77
835,SR,X51005268472,78
836,TINGE LEMON DRINK 500ML,X51005268472,79
837,955657031213,X51005268472,80
838,2.74,X51005268472,81
839,2.90,X51005268472,82
840,2.90,X51005268472,83
841,SR,X51005268472,84
842,100 PLUS [1.50],X51005268472,85
843,TOTAL QTY:,X51005268472,86
844,25,X51005268472,87
845,32.69,X51005268472,88
846,TOTAL SALES (EXCLUDING GST) :,X51005268472,89
847,31.03,X51005268472,90
848,DISCOUNT :,X51005268472,91
849,0.00,X51005268472,92
850,TOTAL GST :,X51005268472,93
851,1.65,X51005268472,94
852,ROUNDING :,X51005268472,95
853,0.02,X51005268472,96
854,TOTAL SALES (INCLUSIVE OF GST) :,X51005268472,97
855,32.70,X51005268472,98
856,CASH :,X51005268472,99
857,40.00,X51005268472,100
858,CHANGE :,X51005268472,101
859,7.30,X51005268472,102
860,GST SUMMARY,X51005268472,103
861,TAX CODE,X51005268472,104
862,%,X51005268472,105
863,AMT (RM),X51005268472,106
864,TAX (RM),X51005268472,107
865,SR,X51005268472,108
866,ZRL,X51005268472,109
867,6,X51005268472,110
868,0,X51005268472,111
869,27.48,X51005268472,112
870,3.55,X51005268472,113
871,1.65,X51005268472,114
872,0.00,X51005268472,115
873,1.65,X51005268472,116
874,TOTAL :,X51005268472,117
875,31.03,X51005268472,118
876,"GOODS SOLD ARE NOT RETURNABLE, THANK YOU.",X51005268472,119
877,HOME MASTER HARDWARE &,X51005301659,1
878,ELECTRICAL,X51005301659,2
879,"NO.113G & 115G, JALAN SETIA GEMBILANG",X51005301659,3
880,"U13/BG BANDAR SETIA ALAM,",X51005301659,4
881,"40170 BANDAR SETIA ALAM,",X51005301659,5
882,SELANGOR.,X51005301659,6
883,COMPANY REG NO.:SA03711551-P,X51005301659,7
884,GST REG NO.:001637511168,X51005301659,8
885,TAX INVOICE,X51005301659,9
886,INVOICE NO.:,X51005301659,10
887,CS 67832,X51005301659,11
888,DATE :,X51005301659,12
889,22/12/2017 14:03,X51005301659,13
890,CASHIER#:,X51005301659,14
891,CASHIER,X51005301659,15
892,RM,X51005301659,16
893,CODE,X51005301659,17
894,24MMX7Y M.ONE TAPE,X51005301659,18
895,1.00,X51005301659,19
896,X,X51005301659,20
897,15.90,X51005301659,21
898,15.90,X51005301659,22
899,SR,X51005301659,23
900,SUBTOTAL :,X51005301659,24
901,15.90,X51005301659,25
902,TOTAL EXCL. OF GST,X51005301659,26
903,15.00,X51005301659,27
904,TOTAL INCL. OF GST,X51005301659,28
905,15.90,X51005301659,29
906,TOTAL AMT ROUNDED,X51005301659,30
907,15.90,X51005301659,31
908,PAYMENT :,X51005301659,32
909,50.00,X51005301659,33
910,CHANGE DUE :,X51005301659,34
911,34.10,X51005301659,35
912,TOTAL ITEM(S) : 1,X51005301659,36
913,G,X51005301659,37
914,UMMARY,X51005301659,38
915,AMOUNT(RM),X51005301659,39
916,TAX (RM),X51005301659,40
917,SR,X51005301659,41
918,@ 6%,X51005301659,42
919,15.00,X51005301659,43
920,0.90,X51005301659,44
921,LIGHTROOM GALLERY SDN BHD,X51005301661,1
922,"NO: 28, JALAN ASTANA 1C,",X51005301661,2
923,"BANDAR BUKIT RAJA, 41050",X51005301661,3
924,"KLANG SELANGOR D.E, MALAYSIA",X51005301661,4
925,ROC NO. : (1072825-A),X51005301661,5
926,GST NO. : 000584089600,X51005301661,6
927,TEL:03-3362 4395 FAX:03-3362 4395,X51005301661,7
928,TAX INVOICE,X51005301661,8
929,STATION: CASHIER,X51005301661,9
930,BILL NO: LCS03908,X51005301661,10
931,CAS,X51005301661,11
932,COVER,X51005301661,12
933,BILL DATE : 20/12/2017,X51005301661,13
934,BILL START: 20/12/2017 07:10:35 PM,X51005301661,14
935,CODE,X51005301661,15
936,: 300-C0001,X51005301661,16
937,NAME,X51005301661,17
938,: CASH,X51005301661,18
939,ADDRESS,X51005301661,19
940,GST NO.,X51005301661,20
941,CH50514,X51005301661,21
942,SR,X51005301661,22
943,T5 JOINT 2PIN 2PCS,X51005301661,23
944,1,X51005301661,24
945,* RM,X51005301661,25
946,0.17)=RM,X51005301661,26
947,2.83 UNI (,X51005301661,27
948,2.83,X51005301661,28
949,YT51874,X51005301661,29
950,SR,X51005301661,30
951,YE30 BK 7W WW LED TRACK LIGHT,X51005301661,31
952,2,X51005301661,32
953,* RM,X51005301661,33
954,66.04,X51005301661,34
955,SUB TOTAL,X51005301661,35
956,RM,X51005301661,36
957,SERVICE CHARGE,X51005301661,37
958,RM,X51005301661,38
959,GST/TAX 6%,X51005301661,39
960,RM,X51005301661,40
961,TO,X51005301661,41
962,RM,X51005301661,42
963,CA,X51005301661,43
964,RM,X51005301661,44
965,CHANGE:,X51005301661,45
966,RM,X51005301661,46
967,ITEM COUNT: 2,X51005301661,47
968,QTY COUNT : 3.0,X51005301661,48
969,CLOSED BILL: 20/12/2017 07:10:51 PM,X51005301661,49
970,"THANK YOU, PLEASE COME AGAIN.",X51005301661,50
971,"GOODS SOLD ARE NOT REFUNDABLE, RETURNABLE",X51005301661,51
972,BANK ACC MBB 5128 4851 2118,X51005301661,52
973,BANK ACC MBB 5626 4732 1744,X51005301661,53
974,BANK ACC AMBANK 888 100 123 3706,X51005301661,54
975,GST SUMMARY,X51005301661,55
976,AMOUNT (RM),X51005301661,56
977,TAX (RM),X51005301661,57
978,SR @ 6%,X51005301661,58
979,68.87,X51005301661,59
980,4.13,X51005301661,60
981,ZR/OS/EZ,X51005301661,61
982,0.00,X51005301661,62
983,0.00,X51005301661,63
984,R: ANGELA,X51005301661,64
985,: 1,X51005301661,65
986,:,X51005301661,66
987,:,X51005301661,67
988,:,X51005301661,68
989,:,X51005301661,69
990,33.02 UNI (,X51005301661,70
991,3.96)=RM,X51005301661,71
992,:,X51005301661,72
993,:,X51005301661,73
994,:,X51005301661,74
995,68.87,X51005301661,75
996,0.00,X51005301661,76
997,4.13,X51005301661,77
998,:,X51005301661,78
999,:,X51005301661,79
1000,73.00,X51005301661,80
1001,73.00,X51005301661,81
1002,0.00,X51005301661,82
1003,LIGHTROOM GALLERY SDN BHD,X51005301667,1
1004,"NO: 28, JALAN ASTANA 1C,",X51005301667,2
1005,"BANDAR BUKIT RAJA, 41050",X51005301667,3
1006,"KLANG SELANGOR D. E, MALAYSIA",X51005301667,4
1007,ROC NO. : (1072825-A),X51005301667,5
1008,GST NO. : 000584089600,X51005301667,6
1009,TEL:03-3362 4395 FAX:03-3362 4395,X51005301667,7
1010,CREDIT NOTE,X51005301667,8
1011,STATION: CASHIER,X51005301667,9
1012,C/N NO: LCN00211,X51005301667,10
1013,CASHIER: ANGELA,X51005301667,11
1014,COVER : 1,X51005301667,12
1015,BILL DATE : 20/11/2017,X51005301667,13
1016,BILL START: 20/11/2017 03:55:07 PM,X51005301667,14
1017,NT : 2.0,X51005301667,15
1018,CODE,X51005301667,16
1019,: 300-E0009,X51005301667,17
1020,NAME,X51005301667,18
1021,: ESWARAN 012-6369400,X51005301667,19
1022,ADDRESS,X51005301667,20
1023,:,X51005301667,21
1024,:,X51005301667,22
1025,:,X51005301667,23
1026,GST NO.,X51005301667,24
1027,:,X51005301667,25
1028,-,X51005301667,26
1029,SR,X51005301667,27
1030,REFER LCS03158,X51005301667,28
1031,0,X51005301667,29
1032,*,X51005301667,30
1033,UNIT,X51005301667,31
1034,YT51775,X51005301667,32
1035,SR,X51005301667,33
1036,1059 18W SQ WW BK SUR LED LIGHT,X51005301667,34
1037,1059 SQUARE BLACK FRAME,X51005301667,35
1038,2,X51005301667,36
1039,* RM 18.77 UNI ( 2.25)=RM 37.55,X51005301667,37
1040,BILL: 20/11/2017 03:55:56 PM,X51005301667,38
1041,ZR/OS/EZ,X51005301667,39
1042,0.00,X51005301667,40
1043,0.00,X51005301667,41
1044,SUB TOTAL,X51005301667,42
1045,:,X51005301667,43
1046,RM,X51005301667,44
1047,37.55,X51005301667,45
1048,SERVICE CHARGE,X51005301667,46
1049,:,X51005301667,47
1050,RM,X51005301667,48
1051,0.00,X51005301667,49
1052,GST/TAX 6%,X51005301667,50
1053,:,X51005301667,51
1054,RM,X51005301667,52
1055,2.25,X51005301667,53
1056,TOTAL :,X51005301667,54
1057,RM,X51005301667,55
1058,39.80,X51005301667,56
1059,CASH :,X51005301667,57
1060,RM,X51005301667,58
1061,39.80,X51005301667,59
1062,CHANGE:,X51005301667,60
1063,RM,X51005301667,61
1064,0.00,X51005301667,62
1065,ITEM COUNT: 2,X51005301667,63
1066,QTY,X51005301667,64
1067,CLOS,X51005301667,65
1068,"THANK YOU, PLEASE COME AGAIN.",X51005301667,66
1069,"GOODS SOLD ARE NOT REFUNDABLE, RETURNABLE",X51005301667,67
1070,BANK ACC MBB 5128 4851 2118,X51005301667,68
1071,BANK ACC MBB 5626 4732 1744,X51005301667,69
1072,BANK ACC AMBANK 888 100 123 3706,X51005301667,70
1073,GST SUMMARY,X51005301667,71
1074,AMOUNT (RM),X51005301667,72
1075,TAX (RM),X51005301667,73
1076,SR @ 6%,X51005301667,74
1077,37.55,X51005301667,75
1078,2.25,X51005301667,76
1079,LIGHTROOM GALLERY SDN BHD,X51005303661,1
1080,"NO: 28, JALAN ASTANA 1C,",X51005303661,2
1081,"BANDAR BUKIT RAJA, 41050",X51005303661,3
1082,"KLANG SELANGOR D.E, MALAYSIA",X51005303661,4
1083,ROC NO. : (1072825-A),X51005303661,5
1084,GST NO. : 000584089600,X51005303661,6
1085,TEL:03-3362 4395 FAX:03-3362 4395,X51005303661,7
1086,TAX INVOICE,X51005303661,8
1087,STATION: CASHIER,X51005303661,9
1088,BILL NO: LCS03908,X51005303661,10
1089,CAS,X51005303661,11
1090,R: ANGELA,X51005303661,12
1091,COVER : 1,X51005303661,13
1092,BILL DATE : 20/12/2017,X51005303661,14
1093,BILL START: 20/12/2017 07:10:35 PM,X51005303661,15
1094,CODE,X51005303661,16
1095,: 300-C0001,X51005303661,17
1096,NAME,X51005303661,18
1097,: CASH,X51005303661,19
1098,ADDRESS,X51005303661,20
1099,:,X51005303661,21
1100,:,X51005303661,22
1101,:,X51005303661,23
1102,GST NO.,X51005303661,24
1103,:,X51005303661,25
1104,CH50514,X51005303661,26
1105,SR,X51005303661,27
1106,T5 JOINT 2PIN 2PCS,X51005303661,28
1107,* RM 2.83 UNI ( 0.17)=RM 2.83,X51005303661,29
1108,1,X51005303661,30
1109,YT51874,X51005303661,31
1110,SR,X51005303661,32
1111,YE30 BK 7W WW LED TRACK LIGHT,X51005303661,33
1112,2,X51005303661,34
1113,* RM 33.02 UNI ( 3.96)=RM 66.04,X51005303661,35
1114,SUB TOTAL,X51005303661,36
1115,:,X51005303661,37
1116,RM,X51005303661,38
1117,68.87,X51005303661,39
1118,SERVICE CHARGE,X51005303661,40
1119,:,X51005303661,41
1120,RM,X51005303661,42
1121,0.00,X51005303661,43
1122,GST/TAX 6%,X51005303661,44
1123,:,X51005303661,45
1124,RM,X51005303661,46
1125,4.13,X51005303661,47
1126,TO,X51005303661,48
1127,:,X51005303661,49
1128,RM,X51005303661,50
1129,73.00,X51005303661,51
1130,CA,X51005303661,52
1131,:,X51005303661,53
1132,RM,X51005303661,54
1133,73.00,X51005303661,55
1134,CHANGE:,X51005303661,56
1135,RM,X51005303661,57
1136,0.00,X51005303661,58
1137,ITEM COUNT: 2,X51005303661,59
1138,QTY COUNT : 3.0,X51005303661,60
1139,CLOSED BILL: 20/12/2017 07:10:51 PM,X51005303661,61
1140,"THANK YOU, PLEASE COME AGAIN.",X51005303661,62
1141,"GOODS SOLD ARE NOT REFUNDABLE, RETURNABLE",X51005303661,63
1142,BANK ACC MBB 5128 4851 2118,X51005303661,64
1143,BANK ACC MBB 5626 4732 1744,X51005303661,65
1144,BANK ACC AMBANK 888 100 123 3706,X51005303661,66
1145,GST SUMMARY,X51005303661,67
1146,AMOUNT (RM),X51005303661,68
1147,TAX (RM),X51005303661,69
1148,SR @ 6%,X51005303661,70
1149,68.87,X51005303661,71
1150,4.13,X51005303661,72
1151,ZR/OS/EZ,X51005303661,73
1152,0.00,X51005303661,74
1153,0.00,X51005303661,75
1154,3,X51005306399,1
1155,SHELL ISNI PETRO TRADING,X51005306399,2
1156,COMPANY NO: 002643278-A,X51005306399,3
1157,LOT 2685 JLN GENTING KLANG,X51005306399,4
1158,53300 KL,X51005306399,5
1159,SITE 1066,X51005306399,6
1160,TELEPHONE,X51005306399,7
1161,GST NO: 0010 9010 5344,X51005306399,8
1162,RECEIPT,X51005306399,9
1163,INVOICE NUMBER 60000053668,X51005306399,10
1164,35.10 LITRE PUMP # 02,X51005306399,11
1165,V-POWER 97,X51005306399,12
1166,RM,X51005306399,13
1167,86.00 A,X51005306399,14
1168,2.450,X51005306399,15
1169,TOTAL,X51005306399,16
1170,RM,X51005306399,17
1171,86.00,X51005306399,18
1172,VISA,X51005306399,19
1173,RM,X51005306399,20
1174,86.00,X51005306399,21
1175,6.00% GST,X51005306399,22
1176,A RM,X51005306399,23
1177,4.87,X51005306399,24
1178,TOTAL GROSS,X51005306399,25
1179,A RM,X51005306399,26
1180,86.00,X51005306399,27
1181,SHELL LOYALTY CARD,X51005306399,28
1182,6018840126306675,X51005306399,29
1183,POINTS AWARDED,X51005306399,30
1184,35,X51005306399,31
1185,DATE,X51005306399,32
1186,TIME,X51005306399,33
1187,18/03/18 15:17 06051 02,X51005306399,34
1188,DIESEL & PETROL RON 95,X51005306399,35
1189,GIVEN RELIEF UNDER SECTION,X51005306399,36
1190,56 (3) (B) GST ACT 2014,X51005306399,37
1191,THANK YOU,X51005306399,38
1192,PLEASAE COME AGAIN,X51005306399,39
1193,180048,X51005306399,40
1194,03-,X51005306399,41
1195,40212008,X51005306399,42
1196,RM,X51005306399,43
1197,/LITRE,X51005306399,44
1198,NUM,X51005306399,45
1199,OPT,X51005306399,46
1200,SYL ROASTED DELIGHTS SDN. BHD.,X51005337872,1
1201,1227039,X51005337872,2
1202,"75, JALAN SS 22/19, DAMANSARA JAYA, 47400 PJ,",X51005337872,3
1203,TEL : 03-7731 8169,X51005337872,4
1204,GST ID : 002046390272,X51005337872,5
1205,DOC NO. :,X51005337872,6
1206,SO00022185,X51005337872,7
1207,TABLE,X51005337872,8
1208,A10,X51005337872,9
1209,CASHIER,X51005337872,10
1210,USER,X51005337872,11
1211,DATE:,X51005337872,12
1212,06/03/2018,X51005337872,13
1213,SALESPERSON:,X51005337872,14
1214,TIME:,X51005337872,15
1215,12:06:00,X51005337872,16
1216,DESCRIPTION,X51005337872,17
1217,QTY,X51005337872,18
1218,PRICE,X51005337872,19
1219,AMOUNT,X51005337872,20
1220,(T02) BRAISED PORK,X51005337872,21
1221,2.0,X51005337872,22
1222,7.00,X51005337872,23
1223,14.00,X51005337872,24
1224,RICE WITH PEANUT,X51005337872,25
1225,T PORK -,X51005337872,26
1226,1.0,X51005337872,27
1227,12.00,X51005337872,28
1228,12.00,X51005337872,29
1229,SMALL,X51005337872,30
1230,(V02) SOUR & SPICY,X51005337872,31
1231,1.0,X51005337872,32
1232,12.00,X51005337872,33
1233,12.00,X51005337872,34
1234,MUSTARD,X51005337872,35
1235,(B03) JASMINE GREEN,X51005337872,36
1236,2.0,X51005337872,37
1237,2.30,X51005337872,38
1238,4.60,X51005337872,39
1239,TEA(HOT),X51005337872,40
1240,(R05) ROAST PORK +,X51005337872,41
1241,1.0,X51005337872,42
1242,11.90,X51005337872,43
1243,11.90,X51005337872,44
1244,ROAST CHICKEN RICE,X51005337872,45
1245,TOTAL QTY:,X51005337872,46
1246,7,X51005337872,47
1247,51.42,X51005337872,48
1248,TOTAL SALES (EXCLUDING GST) :,X51005337872,49
1249,51.42,X51005337872,50
1250,DISCOUNT :,X51005337872,51
1251,0.00,X51005337872,52
1252,TOTAL GST :,X51005337872,53
1253,3.08,X51005337872,54
1254,ROUNDING :,X51005337872,55
1255,0.00,X51005337872,56
1256,TOTAL SALES (INCLUSIVE OF GST),X51005337872,57
1257,54.50,X51005337872,58
1258,(,X51005337872,59
1259,TEO HENG STATIONERY & BOOKS,X51005361883,1
1260,(001451637-M),X51005361883,2
1261,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI",X51005361883,3
1262,SELANGOR DARUL EHSAN,X51005361883,4
1263,TEL : 03-3271 9872,X51005361883,5
1264,FAX : 03-3271 9481,X51005361883,6
1265,GST NO. : 000689913856,X51005361883,7
1266,SIMPLIFIED TAX INVOICE,X51005361883,8
1267,CASH,X51005361883,9
1268,RECEIPT NO. : CS1801/26874,X51005361883,10
1269,"GOODS SOLD ARE NOT RETURNABLE,",X51005361883,11
1270,DATE : 18/01/2018,X51005361883,12
1271,THANK YOU.,X51005361883,13
1272,ITEM,X51005361883,14
1273,QTY,X51005361883,15
1274,U/P,X51005361883,16
1275,DISC%,X51005361883,17
1276,AMOUNT,X51005361883,18
1277,(RM),X51005361883,19
1278,9557068000035,X51005361883,20
1279,1,X51005361883,21
1280,3.50,X51005361883,22
1281,5.69,X51005361883,23
1282,3.30 *,X51005361883,24
1283,- JIANYU STELL RULER 30CM THICK,X51005361883,25
1284,1,X51005361883,26
1285,1,X51005361883,27
1286,1.30,X51005361883,28
1287,0.00,X51005361883,29
1288,1.30 *,X51005361883,30
1289,- LAMINATE FILM,X51005361883,31
1290,TOTAL QTY. :,X51005361883,32
1291,2,X51005361883,33
1292,4.60,X51005361883,34
1293,SUB-TOTAL (EX),X51005361883,35
1294,:,X51005361883,36
1295,4.60,X51005361883,37
1296,TOTAL TAX,X51005361883,38
1297,:,X51005361883,39
1298,0.28,X51005361883,40
1299,ROUNDING,X51005361883,41
1300,:,X51005361883,42
1301,0.02,X51005361883,43
1302,TOTAL,X51005361883,44
1303,:,X51005361883,45
1304,4.90,X51005361883,46
1305,CASH,X51005361883,47
1306,:,X51005361883,48
1307,4.90,X51005361883,49
1308,CHANGE,X51005361883,50
1309,:,X51005361883,51
1310,0.00,X51005361883,52
1311,GST SUMMARY,X51005361883,53
1312,TAX CODE,X51005361883,54
1313,%,X51005361883,55
1314,AMOUNT,X51005361883,56
1315,TAX,X51005361883,57
1316,(RM),X51005361883,58
1317,(RM),X51005361883,59
1318,SR,X51005361883,60
1319,6.00,X51005361883,61
1320,4.60,X51005361883,62
1321,0.28,X51005361883,63
1322,TOTAL :,X51005361883,64
1323,4.60,X51005361883,65
1324,0.28,X51005361883,66
1325,NOTE: (*) INDICATED THE ITEM SOLD HAS BEEN RELATED,X51005361883,67
1326,TO GST (GOODS & SERVICES TAX).,X51005361883,68
1327,FUYI MINI MARKET,X51005361895,1
1328,BR NO.: 0195932-X,X51005361895,2
1329,"NO 43-45-47G,",X51005361895,3
1330,"TAMAN SEJATI,",X51005361895,4
1331,"IJOK, 45600 BESTARI JAYA,",X51005361895,5
1332,KUALA SELANGOR.,X51005361895,6
1333,"03-3279 1851,",X51005361895,7
1334,GST NO.:001601310720,X51005361895,8
1335,25/01/2018 1:22:56PM,X51005361895,9
1336,TAX INVOICE,X51005361895,10
1337,TRN: 1CR0576494,X51005361895,11
1338,COUNTER 1,X51005361895,12
1339,CASHIER: HOCK,X51005361895,13
1340,QTY UOM U.PRICE AMT AMT INC. TAX CODE,X51005361895,14
1341,013 SUMMER CUP 48X230ML,X51005361895,15
1342,1,X51005361895,16
1343,GST 6% + 0.51,X51005361895,17
1344,*TOTAL QTY: 1.00,X51005361895,18
1345,TOTAL INCLUDES GST 6%,X51005361895,19
1346,CUSTOMER'S PAYMENT,X51005361895,20
1347,CASH,X51005361895,21
1348,CHANGE,X51005361895,22
1349,GST SUMMARY,X51005361895,23
1350,9.00,X51005361895,24
1351,9.00,X51005361895,25
1352,50.00,X51005361895,26
1353,41.00,X51005361895,27
1354,GST SUMMARY,X51005361895,28
1355,SR,X51005361895,29
1356,*GOODS SOLD ARE NOT RETURNABLE,X51005361895,30
1357,THANK YOU FOR SHOPPING AT FUYI MINI,X51005361895,31
1358,MARKET,X51005361895,32
1359,KOTA,X51005361895,33
1360,8.49,X51005361895,34
1361,8.49,X51005361895,35
1362,9.00,X51005361895,36
1363,SR,X51005361895,37
1364,AMOUNT,X51005361895,38
1365,TAX,X51005361895,39
1366,8.49,X51005361895,40
1367,0.51,X51005361895,41
1368,TEO HENG STATIONERY & BOOKS,X51005361897,1
1369,(001451637-M),X51005361897,2
1370,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI",X51005361897,3
1371,SELANGOR DARUL EHSAN,X51005361897,4
1372,TEL : 03-3271 9872,X51005361897,5
1373,GST NO. : 000689913856,X51005361897,6
1374,SIMPLIFIED TAX INVOICE,X51005361897,7
1375,CASH,X51005361897,8
1376,RECEIPT NO. : CS1801/26821,X51005361897,9
1377,DATE : 17/01/2018,X51005361897,10
1378,ITEM,X51005361897,11
1379,QTY,X51005361897,12
1380,U/P,X51005361897,13
1381,DISC%,X51005361897,14
1382,AMOUNT,X51005361897,15
1383,9555017370017,X51005361897,16
1384,1,X51005361897,17
1385,28.00,X51005361897,18
1386,7.14,X51005361897,19
1387,26.00 *,X51005361897,20
1388,- LION FILE 220*307 LAMINATING FILM,X51005361897,21
1389,TOTAL QTY. :,X51005361897,22
1390,1,X51005361897,23
1391,26.00,X51005361897,24
1392,SUB-TOTAL (EX),X51005361897,25
1393,:,X51005361897,26
1394,26.00,X51005361897,27
1395,TOTAL TAX,X51005361897,28
1396,:,X51005361897,29
1397,1.56,X51005361897,30
1398,ROUNDING,X51005361897,31
1399,:,X51005361897,32
1400,-0.01,X51005361897,33
1401,TOTAL,X51005361897,34
1402,:,X51005361897,35
1403,27.55,X51005361897,36
1404,CASH,X51005361897,37
1405,:,X51005361897,38
1406,27.55,X51005361897,39
1407,CHANGE,X51005361897,40
1408,:,X51005361897,41
1409,0.00,X51005361897,42
1410,GST SUMMARY,X51005361897,43
1411,TAX CODE,X51005361897,44
1412,%,X51005361897,45
1413,AMOUNT,X51005361897,46
1414,TAX,X51005361897,47
1415,SR,X51005361897,48
1416,6.00,X51005361897,49
1417,26.00,X51005361897,50
1418,1.56,X51005361897,51
1419,TOTAL:,X51005361897,52
1420,26.00,X51005361897,53
