,text_lines,doc_id,line_id
638,"ANGOR.
",X51005268472,8
639,"
",X51005268472,9
640,"GST ID : 001609584640
",X51005268472,10
641,"
",X51005268472,11
642,"ee
",X51005268472,12
643,"
",X51005268472,13
644," 
",X51005268472,14
645,"
",X51005268472,15
646,"AK INVOICE poi2/201?
",X51005268472,16
647,"DozNo —_- GS02070163 ve 00:06:00
",X51005268472,17
648,"Cashier : EIRA ee :
",X51005268472,18
649,"Salesperson : EIRA Rel) ee
",X51005268472,19
650,"ne em nee es ae ea nee oe mens GST)
",X51005268472,20
651,"(GST) a TAR
",X51005268472,21
652,"Kem ____Oly, = S/Price]” S/Prlce al
",X51005268472,22
653,"955664132002; 17 0.85 0.90 ;
",X51005268472,23
654,"DELICIA CHOCOLATE [50G) PR
",X51005268472,24
655,"956823111004 4 3.65 3.55 3.55
",X51005268472,25
656,"GARDENIA ORIGINAL CLASSIC JUMBO (600G]
",X51005268472,26
657,"9556127101331 1 1.41 1.50 1.50 SR
",X51005268472,27
658,"HU 4S LIME 50G
",X51005268472,28
659,"885019932072; 4 1.42 1.61 1.51 SR
",X51005268472,29
660,"OGREMON CATCAT JOY 15G
",X51005268472,30
661,"385019932072; 4 1.42 1.51 1.51 SR
",X51005268472,31
662,"DOREMON CATCAT JOY 15G
",X51005268472,32
663,"888800218851; 4 2.30 2.44 244 SR
",X51005268472,33
664,"MINUTE MAID PULPY [OREN] [350ML]
",X51005268472,34
665,"SAN SE 1 2.30 2.44 2.44 SR
",X51005268472,35
666,"UNUTE “TOREN! {350ML]
",X51005268472,36
667,"BY \ { 1.60 1.60 SR
",X51005268472,37
668,"OM DRINK SGOML
",X51005268472,38
669,"95595703121 2.74 2.90 2.90 SR
",X51005268472,39
670,"100 FiutS [1 6.)
",X51005268472,40
671,"© Total ly: 28a cee
",X51005268472,41
672,"Total Sales (Excluding GST) : 31.03
",X51005268472,42
673,"Discount : 0.00
",X51005268472,43
674,"TotalGsT : 1.65
",X51005268472,44
675,"Rounding ; 0.02
",X51005268472,45
676,"Tatal Sales (Inclusive OofGST) : 32.70
",X51005268472,46
677,"CASH : 40,00
",X51005268472,47
678,"Change ; 7.30
",X51005268472,48
679,"
",X51005268472,49
680,"GST SUMMARY ~--——____
",X51005268472,50
681,"
",X51005268472,51
682,"! Tax Cade % Amt (RM
",X51005268472,52
683,"| g AMERY Tax yy
",X51005268472,53
684,"
",X51005268472,54
685," 
",X51005268472,55
686,"
",X51005268472,56
687,"SR an
",X51005268472,57
688,"ZRL 0 Ben 1.65
",X51005268472,58
689,"oO e303 0.09
",X51005268472,59
690,"cho a eee
",X51005268472,60
691,"
",X51005268472,61
692,"GOODS SOLD ARE NOT RETURNABLE THANK
",X51005268472,62
693,"You.
",X51005268472,63
694,"
",X51005268472,64
695," 
",X51005268472,65
696,,X51005268472,66
697,"HOME MASTER HARDWARE &
",X51005301659,1
698,"
",X51005301659,2
699,"ELECTRICAL
",X51005301659,3
700,"NQ.113G & 1156, JALAN SETIA GEMBILANG
",X51005301659,4
701,"
",X51005301659,5
702,"U13/8G BANDAR SETIA ALAM,
",X51005301659,6
703,"40770 BANDAR SETIA ALAM,
",X51005301659,7
704,"SELANGOR,
",X51005301659,8
705,"
",X51005301659,9
706,"Company Reg Mo. SA03711951-F
",X51005301659,10
707,"GST Reg No. 001837511166
",X51005301659,11
708,"
",X51005301659,12
709,"TAK INVOICE
",X51005301659,13
710,"Involee No.; «CS 47832
",X51005301659,14
711,"Date: 22/12/2017 14:03
",X51005301659,15
712,"Cashler #: CASHIER
",X51005301659,16
713,"RM Code
",X51005301659,17
714,"24NIMW7Y M.ONE TAPE
",X51005301659,18
715,"1.00 ¥ 15.90 15.90 SR
",X51005301659,19
716,"Subtoiat : 75.90
",X51005301659,20
717,"TotalExclofGST =” 45.00
",X51005301659,21
718,"Tota! Incl. of GST 15.90
",X51005301659,22
719,"TotalAmtRounded 45.90
",X51005301659,23
720,"Payment : 50.00
",X51005301659,24
721,"Change Due : 34,70
",X51005301659,25
722,"
",X51005301659,26
723,"» Total tema) +4
",X51005301659,27
724,"GS ummary Amouni(RM) Tax (RN)
",X51005301659,28
725,"SR @a% 18.00 a.90
",X51005301659,29
726,"
",X51005301659,30
727,"sissneees Tela yu taeesnees
",X51005301659,31
728,"ARY GOODS RETURN PLEASE 00 WITHIN
",X51005301659,32
729,"¢ CAYS WITH ORIGINAL RECEIPT Ta”
",X51005301659,33
730,,X51005301659,34
731,"LIGHTROOM GALLERY SDN BHD
",X51005301661,1
732,"No: 28, JALAN ASTANA 1C,
",X51005301661,2
733,"BANDAR BUKIT RAJA, 41050
",X51005301661,3
734,"
",X51005301661,4
735,"KLANG SELANGOR D.E, MALAYSIA
",X51005301661,5
736,"ROC No. : (1072825-A)
",X51005301661,6
737,"_ GST No. : 000584089600
",X51005301661,7
738,"Tel :03-3362 4395 Fax: 03-3362 4395
",X51005301661,8
739,"
",X51005301661,9
740,": TAX INVOICE
",X51005301661,10
741,"Station: CASHTER Bill No: LCS03908
",X51005301661,11
742,"Cas r: ANGELA Cover : |]
",X51005301661,12
743,"Bill Date ; 20/12/2017
",X51005301661,13
744,"Bill Start: 20/12/2017 07:10:35 PM
",X51005301661,14
745,"
",X51005301661,15
746,"Code : 300-C0001
",X51005301661,16
747,"
",X51005301661,17
748,"Name : CASH
",X51005301661,18
749,"
",X51005301661,19
750,"Address
",X51005301661,20
751,"
",X51005301661,21
752,"GST No.
",X51005301661,22
753,"
",X51005301661,23
754,"CH50514 SR
",X51005301661,24
755,"
",X51005301661,25
756,"T5 JOINT 2PIN 2PcS
",X51005301661,26
757,"
",X51005301661,27
758,"1 * RM 2.83 UNI ( 0.17)=RM 2. 83
",X51005301661,28
759,"YT51874 SR
",X51005301661,29
760,"YE30 BK 7W WW LED TRACK LIGHT
",X51005301661,30
761,"
",X51005301661,31
762,"2 * RM 33.02 UNI ( 3.96)=RM 66. 04
",X51005301661,32
763,"
",X51005301661,33
764,"Sub Total : RM 68. 87
",X51005301661,34
765,"Service Charge  ; RM 0. 00
",X51005301661,35
766,"GST/TAX 6% : RM 4.13
",X51005301661,36
767,"TOze RM 73. 00
",X51005301661,37
768,"CA. 8 RM 73. 00
",X51005301661,38
769,"
",X51005301661,39
770,"CHANGE: RM 0.00
",X51005301661,40
771,"
",X51005301661,41
772,"Ttem Count: 2
",X51005301661,42
773,"Qty Count : 3.0
",X51005301661,43
774,"
",X51005301661,44
775,"Closed Bill: 20/12/2017 07:10:51 PM
",X51005301661,45
776,"
",X51005301661,46
777,"Thank You, Please come again.
",X51005301661,47
778,"
",X51005301661,48
779,"Goods Sold are not refundable, returnable
",X51005301661,49
780,"BANK ACC MBB 5128 4851 2118
",X51005301661,50
781,"
",X51005301661,51
782,"BANK ACC MBB 5626 4732 1744
",X51005301661,52
783,"
",X51005301661,53
784,"BANK ACC AMBANK 888 100 123 3706
",X51005301661,54
785,"
",X51005301661,55
786,"GST Summary Amount (RM) Tax (RM)
",X51005301661,56
787,"
",X51005301661,57
788,"SR @ 6% 68. 87 4.13
",X51005301661,58
789,"ZR/0S/EZ 0. 00 0. 00
",X51005301661,59
790,,X51005301661,60
791,"HD
",X51005301667,1
792,"
",X51005301667,2
793,"LIGHTROOM GALLERY, SDN ®
",X51005301667,3
794,"
",X51005301667,4
795,"No: 28, JALAN ASTANA fo
",X51005301667,5
796,"
",X51005301667,6
797,"BANDAR BUKIT RAJA, 4100-5
",X51005301667,7
798,"
",X51005301667,8
799,"KLANG SELANGOR De)
",X51005301667,9
800,"IC No. : 305)
",X51005301667,10
801,"ast No. : 000584089600 _ 4305
",X51005301667,11
802,"Tel :03-3362 4395 Fax:03-3362
",X51005301667,12
803,"
",X51005301667,13
804,"CREDIT NOTE
",X51005301667,14
805,"
",X51005301667,15
806,": 211
",X51005301667,16
807,"Station: CASHIER C/N No; LCNOO21
",X51005301667,17
808,"Cashier: ANGELA Cover
",X51005301667,18
809,"Bill Date : 20/11/2017
",X51005301667,19
810,"
",X51005301667,20
811,"| Bill Start: 20/11/2017 03:55:07 PM
",X51005301667,21
812,"
",X51005301667,22
813,"Code : 300-E0009
",X51005301667,23
814,"
",X51005301667,24
815,"Name : ESWARAN 012-6369400
",X51005301667,25
816,"
",X51005301667,26
817,"Address
",X51005301667,27
818,"
",X51005301667,28
819,"GST No
",X51005301667,29
820,"
",X51005301667,30
821,"e SR
",X51005301667,31
822,"REFER LCS03158
",X51005301667,32
823,"
",X51005301667,33
824,"0 * UNIT
",X51005301667,34
825,"
",X51005301667,35
826,"YT51775 SR
",X51005301667,36
827,"
",X51005301667,37
828,"1059 18W SQ WW BK SUR LED LIGHT
",X51005301667,38
829,"1059 SQUARE BLACK FRAME
",X51005301667,39
830,"2 * RM 18.77 UNI ( 2.25)=RM 37.55
",X51005301667,40
831,"
",X51005301667,41
832,"Sub 1 +a] ; RM 37. 55
",X51005301667,42
833,"Service Charge : RM 0. 00
",X51005301667,43
834,"GST/TAX 6% , RM 2.25
",X51005301667,44
835,"TOTAL : RM 39. 80
",X51005301667,45
836,"
",X51005301667,46
837,"CASH ; RM 39. 80
",X51005301667,47
838,"CHANGE: RM
",X51005301667,48
839,"
",X51005301667,49
840,"Item Count: 2
",X51005301667,50
841,"Qty “nt : 2.0
",X51005301667,51
842,"
",X51005301667,52
843,"Closwa Bill: 20/11/2017 03:55:56 PM
",X51005301667,53
844,"
",X51005301667,54
845,"Thank You, Please come again,
",X51005301667,55
846,"
",X51005301667,56
847,"Goods Sold are not refundable, retur
",X51005301667,57
848,"
",X51005301667,58
849,"BANK ACC MBB 5128 4851 211g {Mable
",X51005301667,59
850,"BANK ACC MBB 5626 4732 1744
",X51005301667,60
851,"
",X51005301667,61
852,"BANK ACC AMBANK 888 100 123 3706
",X51005301667,62
853,"
",X51005301667,63
854,"GST Summary Amount (RM) Tax (RM)
",X51005301667,64
855,"SR @ 6% Soon
",X51005301667,65
856,"ZR/0S/EZ 0. 00
",X51005301667,66
857,,X51005301667,67
858,"LIGHTROOM GALLERY SDN BHD
",X51005303661,1
859,"No: 28, JALAN ASTANA 1C,
",X51005303661,2
860,"BANDAR BUKIT RAJA, 41050
",X51005303661,3
861,"
",X51005303661,4
862,"KLANG SELANGOR D.E, MALAYSIA
",X51005303661,5
863,"ROC No. : (1072825-A)
",X51005303661,6
864,"_ GST No. : 000584089600
",X51005303661,7
865,"Tel :03-3362 4395 Fax: 03-3362 4395
",X51005303661,8
866,"
",X51005303661,9
867,": TAX INVOICE
",X51005303661,10
868,"Station: CASHTER Bill No: LCS03908
",X51005303661,11
869,"Cas r: ANGELA Cover : |]
",X51005303661,12
870,"Bill Date ; 20/12/2017
",X51005303661,13
871,"Bill Start: 20/12/2017 07:10:35 PM
",X51005303661,14
872,"
",X51005303661,15
873,"Code : 300-C0001
",X51005303661,16
874,"
",X51005303661,17
875,"Name : CASH
",X51005303661,18
876,"
",X51005303661,19
877,"Address
",X51005303661,20
878,"
",X51005303661,21
879,"GST No.
",X51005303661,22
880,"
",X51005303661,23
881,"CH50514 SR
",X51005303661,24
882,"
",X51005303661,25
883,"T5 JOINT 2PIN 2PcS
",X51005303661,26
884,"
",X51005303661,27
885,"1 * RM 2.83 UNI ( 0.17)=RM 2. 83
",X51005303661,28
886,"YT51874 SR
",X51005303661,29
887,"YE30 BK 7W WW LED TRACK LIGHT
",X51005303661,30
888,"
",X51005303661,31
889,"2 * RM 33.02 UNI ( 3.96)=RM 66. 04
",X51005303661,32
890,"
",X51005303661,33
891,"Sub Total : RM 68. 87
",X51005303661,34
892,"Service Charge  ; RM 0. 00
",X51005303661,35
893,"GST/TAX 6% : RM 4.13
",X51005303661,36
894,"TOze RM 73. 00
",X51005303661,37
895,"CA. 8 RM 73. 00
",X51005303661,38
896,"
",X51005303661,39
897,"CHANGE: RM 0.00
",X51005303661,40
898,"
",X51005303661,41
899,"Ttem Count: 2
",X51005303661,42
900,"Qty Count : 3.0
",X51005303661,43
901,"
",X51005303661,44
902,"Closed Bill: 20/12/2017 07:10:51 PM
",X51005303661,45
903,"
",X51005303661,46
904,"Thank You, Please come again.
",X51005303661,47
905,"
",X51005303661,48
906,"Goods Sold are not refundable, returnable
",X51005303661,49
907,"BANK ACC MBB 5128 4851 2118
",X51005303661,50
908,"
",X51005303661,51
909,"BANK ACC MBB 5626 4732 1744
",X51005303661,52
910,"
",X51005303661,53
911,"BANK ACC AMBANK 888 100 123 3706
",X51005303661,54
912,"
",X51005303661,55
913,"GST Summary Amount (RM) Tax (RM)
",X51005303661,56
914,"
",X51005303661,57
915,"SR @ 6% 68. 87 4.13
",X51005303661,58
916,"ZR/0S/EZ 0. 00 0. 00
",X51005303661,59
917,,X51005303661,60
918,"3 180048
",X51005306399,1
919,"
",X51005306399,2
920,"Shell ISNT PETRO TRADING
",X51005306399,3
921,"Conpany No 002643278-A
",X51005306399,4
922,"
",X51005306399,5
923,"LOT 2685 JLN GENTING KLANG
",X51005306399,6
924,"53300 KL Site 1066
",X51005306399,7
925,"ferent 03- 40212008
",X51005306399,8
926,"GST No: OO10 9010 6344
",X51005306399,9
927,"
",X51005306399,10
928,">o>a>>> Receipi <ceccce
",X51005306399,11
929,"
",X51005306399,12
930,"Tavoice number 60000053668
",X51005306399,13
931,"
",X51005306399,14
932,"6.10 litre Pump # 02
",X51005306399,15
933,"V-Power 97 Rit 86.00 A
",X51005306399,16
934,"2.450 RN / litre
",X51005306399,17
935,"Total Ri 86.00
",X51005306399,18
936,"Visa RH 86.00
",X51005306399,19
937,"6. 00% CST A RM 4.87
",X51005306399,20
938,"Total Gross ARM 86.00
",X51005306399,21
939,"
",X51005306399,22
940,"Shell Loyalty Card
",X51005306399,23
941,"6018840126306675
",X51005306399,24
942,"Points Awarded 35
",X51005306399,25
943,"
",X51005306399,26
944,"Date Tine Nun OPT
",X51005306399,27
945,"18/03/18 15 17 06051 02
",X51005306399,28
946,"
",X51005306399,29
947,"Diesel & Petrol RON 95
",X51005306399,30
948,"given Relief under Section
",X51005306399,31
949,"86 (3) (b) GST Act 2014
",X51005306399,32
950,"
",X51005306399,33
951,"Thank You
",X51005306399,34
952,"Pleasae Come Again
",X51005306399,35
953,,X51005306399,36
954,"RR.
",X51005337872,1
955,"
",X51005337872,2
956,"SYL ROASTED DELIGHTS SDN. BHD.
",X51005337872,3
957,"
",X51005337872,4
958,"122703:
",X51005337872,5
959,"
",X51005337872,6
960,"75, JALAN SS 22/19, DAMANSARA JAYA, 47400 PJ
",X51005337872,7
961,"
",X51005337872,8
962,"TEL . 03-7731 8169
",X51005337872,9
963,"Gxt ID: 002 ""046380272
",X51005337872,10
964,"
",X51005337872,11
965," 
",X51005337872,12
966,"
",X51005337872,13
967,"‘Doe No 50000224 85 TABLE A10-
",X51005337872,14
968,"
",X51005337872,15
969," 
",X51005337872,16
970,"
",X51005337872,17
971,"Cashier USER Date: 06/03/2018
",X51005337872,18
972,"Salesperson Time: 12:06:00
",X51005337872,19
973,"Description _ _._Qty__ Price Amount.
",X51005337872,20
974,"(T02) BRAISED PORK — 20 “7.00 1400
",X51005337872,21
975,"RICF WITH PEANUT
",X51005337872,22
976,"(To, s4ewT PORK - 1.0 12 00 12.00
",X51005337872,23
977,"SMALL
",X51005337872,24
978,"(VOZ) SOUR & SPICY 1.0 12.00 12.00
",X51005337872,25
979,"MUSTARD
",X51005337872,26
980,"(B03) JASMINE GREEN 2.0 2.30 4.60
",X51005337872,27
981,"TEA(HOT)
",X51005337872,28
982,"(ROS) ROAST PORK + 1.0 11.90 11.96
",X51005337872,29
983,"ROAST CHICKENRICE oo
",X51005337872,30
984,"Total Qty: 7 51.42
",X51005337872,31
985,"Total Sales (Excluding GST) 5142
",X51005337872,32
986,"Discount 0.00
",X51005337872,33
987,"Total GST 3.08
",X51005337872,34
988,"Rounding 0.00
",X51005337872,35
989,"
",X51005337872,36
990,"Total Sales (inclusive of GST)
",X51005337872,37
991,"
",X51005337872,38
992,"64. so“
",X51005337872,39
993,,X51005337872,40
994,"    
",X51005361883,1
995,"   
",X51005361883,2
996,"
",X51005361883,3
997,"  
",X51005361883,4
998," 
",X51005361883,5
999,"  
",X51005361883,6
1000," 
",X51005361883,7
1001,"
",X51005361883,8
1002,"(001451 cara
",X51005361883,9
1003,"NO. 53, JALAN BRGAR, 45600 BAT 46 weguunr
",X51005361883,10
1004,"SELANGOR DARUL EHSAN %
",X51005361883,11
1005,"
",X51005361883,12
1006,"AX : 03-3271 ?
",X51005361883,13
1007,"89913854
",X51005361883,14
1008,"
",X51005361883,15
1009,"   
",X51005361883,16
1010,"  
",X51005361883,17
1011,"
",X51005361883,18
1012,"J
",X51005361883,19
1013,"
",X51005361883,20
1014," 
",X51005361883,21
1015,"
",X51005361883,22
1016," 
",X51005361883,23
1017,"
",X51005361883,24
1018," 
",X51005361883,25
1019,"
",X51005361883,26
1020," 
",X51005361883,27
1021,"
",X51005361883,28
1022," 
",X51005361883,29
1023,"
",X51005361883,30
1024," 
",X51005361883,31
1025,"
",X51005361883,32
1026," 
",X51005361883,33
1027,"
",X51005361883,34
1028,"CASH
",X51005361883,35
1029,"Receipt No.: CS1801/26874 Dale: 18/01/2018
",X51005361883,36
1030,"THN : 7 Oty wo: AMOUNT
",X51005361883,37
1031,"ITEM QTY ; UP DISC = (RM)
",X51005361883,38
1032,"9557068000035 1 3.50 5.69 3.30 +
",X51005361883,39
1033,"- JIANYU STELL RULER 30CM THICK
",X51005361883,40
1034,"1 f 1.30 0.00 1.30 «
",X51005361883,41
1035,"~ LAMINATE FILM
",X51005361883,42
1036,"Total Qty. : 2 4.60
",X51005361883,43
1037,"SUB-TOTAL (EX) : 4.60
",X51005361883,44
1038,"TOTAL TAX : 0.28
",X51005361883,45
1039,"ROUNDING : 0.02
",X51005361883,46
1040,"TOTAL 4.90
",X51005361883,47
1041,"CASH 4.90
",X51005361883,48
1042,"CHANGE 0.00
",X51005361883,49
1043,"
",X51005361883,50
1044,"GST SUMMARY |
",X51005361883,51
1045,"
",X51005361883,52
1046," 
",X51005361883,53
1047,"
",X51005361883,54
1048," 
",X51005361883,55
1049,"
",X51005361883,56
1050," 
",X51005361883,57
1051,"
",X51005361883,58
1052,"Pay rt J AMOUNT TAX
",X51005361883,59
1053,"TAX CODE % (RM) (RM)
",X51005361883,60
1054,"SR 6.00 4.60 0.28
",X51005361883,61
1055,"TOTAL: 4.60 0,28
",X51005361883,62
1056,"
",X51005361883,63
1057,"Note: (*) Indicated The Item Sold Has Been Related
",X51005361883,64
1058,"To GST (Goods & Services Tax).
",X51005361883,65
1059,"
",X51005361883,66
1060,"GOODS SOLD ARE NOT RETURNABLE,
",X51005361883,67
1061,"THANK YOU.
",X51005361883,68
1062,,X51005361883,69
1063,"age
",X51005361895,1
1064,"pean? hi |
",X51005361895,2
1065,"
",X51005361895,3
1066,"rea
",X51005361895,4
1067,"TAMA tn)
",X51005361895,5
1068,"
",X51005361895,6
1069,"A,
",X51005361895,7
1070,"
",X51005361895,8
1071,"   
",X51005361895,9
1072,"
",X51005361895,10
1073,"25/01/2018 1:22:56PM
",X51005361895,11
1074,"TAX INVOICE
",X51005361895,12
1075,"TRN: 1CRO576494
",X51005361895,13
1076,"COUNTER 1 CASHIER: HOCK
",X51005361895,14
1077,"
",X51005361895,15
1078,"Qty UOM U.Price Amt — Amtinc Tax Code
",X51005361895,16
1079,"
",X51005361895,17
1080,"013 SUMMER CUP 48X230ML
",X51005361895,18
1081,"1 KOTAK 8.49 8.49 9.00 SR
",X51005361895,19
1082,"GST6%+ 0.51
",X51005361895,20
1083,"
",X51005361895,21
1084,"""Total aty: 4.00 9.00
",X51005361895,22
1085,"Total Includes GST 6% 9.00
",X51005361895,23
1086,"Customers Payment
",X51005361895,24
1087,"
",X51005361895,25
1088,"Cash 50.00
",X51005361895,26
1089,"Change 41.00
",X51005361895,27
1090,"GST Summary Amount Tax
",X51005361895,28
1091,"s”~—“—sS——.... CO ASSC«
",X51005361895,29
1092,"
",X51005361895,30
1093,"*Goads sold are not returnable
",X51005361895,31
1094,"Thank you for shappirig at FUY! MINI
",X51005361895,32
1095,"MARKET
",X51005361895,33
1096,,X51005361895,34
1097," 
",X51005361897,1
1098,"
",X51005361897,2
1099,"SE
",X51005361897,3
1100,"
",X51005361897,4
1101,"TEO HENG STATIONERY & BOOKS
",X51005361897,5
1102,"
",X51005361897,6
1103,"(001451637-M)
",X51005361897,7
1104,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI
",X51005361897,8
1105,"SELANGOR DARUL EHSAN
",X51005361897,9
1106,"TEL: 03-3271 9872 FAX: 03-3271 9481
",X51005361897,10
1107,"
",X51005361897,11
1108,"GST No, : 000689913856
",X51005361897,12
1109,"
",X51005361897,13
1110," 
",X51005361897,14
1111,"
",X51005361897,15
1112,"SIMPLIFIED TAX INVOICE
",X51005361897,16
1113,"
",X51005361897,17
1114,"CASH
",X51005361897,18
1115,"
",X51005361897,19
1116,"Receipt No.: ©S1801/26821 Date: 17/01/2018
",X51005361897,20
1117,"
",X51005361897,21
1118," 
",X51005361897,22
1119,"
",X51005361897,23
1120,"ITEM = «eTY UP pisc% AMOUNT
",X51005361897,24
1121,"
",X51005361897,25
1122," 
",X51005361897,26
1123,"
",X51005361897,27
1124," 
",X51005361897,28
1125,"
",X51005361897,29
1126," 
",X51005361897,30
1127,"
",X51005361897,31
1128," 
",X51005361897,32
1129,"
",X51005361897,33
1130," 
",X51005361897,34
1131,"
",X51005361897,35
1132," 
",X51005361897,36
1133,"
",X51005361897,37
1134," 
",X51005361897,38
1135,"
",X51005361897,39
1136," 
",X51005361897,40
1137,"
",X51005361897,41
1138,"/ (RM)
",X51005361897,42
1139,"9555017370017 1 28.00 7.14 26.00 »
",X51005361897,43
1140,"~ LION FILE 220*307 LAMINATING FILM
",X51005361897,44
1141,"Total Qty. : 1 26.00
",X51005361897,45
1142,"SUB-TOTAL (EX) 3 26,00
",X51005361897,46
1143,"TOTAL TAX : 1.56
",X51005361897,47
1144,"ROUNDING -0.01
",X51005361897,48
1145,"ne AL KS
",X51005361897,49
1146,"CASH ie
",X51005361897,50
1147,"CHANGI : 0
",X51005361897,51
1148,"aaa i ‘Wan 20 B 0
",X51005361897,52
1149,"y s
",X51005361897,53
1150,"GST SUMMARY |
",X51005361897,54
1151,"ee F bs AMOUNT TAX
",X51005361897,55
1152,"TAX CODE % (RN D (RM)
",X51005361897,56
1153,"SR 6.00 26.00 1.56
",X51005361897,57
1154,"TOTAL: 26.00 1.56
",X51005361897,58
1155,"
",X51005361897,59
1156,"Note: (*) Indicated The Item Soid Has Been Related
",X51005361897,60
1157,"To GST (Goods & Services Tax).
",X51005361897,61
1158,"
",X51005361897,62
1159,"GOODS SOLD ARE NOT RETURNABLE,
",X51005361897,63
1160,"THANK YOU,
",X51005361897,64
1161,,X51005361897,65
1162,"EO HENG STATIONERY & BOOKS
",X51005361898,1
1163,"
",X51005361898,2
1164,"(001451637-M)
",X51005361898,3
1165,"NO. 53, JALAN BESAR, 45600 BATANG BERJUNTAI
",X51005361898,4
1166,"
",X51005361898,5
1167,"SELANGOR DARUL EHSAN
",X51005361898,6
1168,"TEL: 03-3271 9872 FAX; 03-3271 9481
",X51005361898,7
1169,"
",X51005361898,8
1170,"GST No. : 000689913856
",X51005361898,9
1171,"
",X51005361898,10
1172," 
",X51005361898,11
1173,"
",X51005361898,12
1174,"SIMPLIFIED TAX INVOICE
",X51005361898,13
1175,"CASH
",X51005361898,14
1176,"
",X51005361898,15
1177,"Receipt No.: CS81801/26717 Date: 15/01/2018
",X51005361898,16
1178,"
",X51005361898,17
1179," 
",X51005361898,18
1180,"
",X51005361898,19
1181," 
",X51005361898,20
1182,"
",X51005361898,21
1183," 
",X51005361898,22
1184,"
",X51005361898,23
1185,"ITEM OTY UP pisc% AMOUNT
",X51005361898,24
1186,"
",X51005361898,25
1187," 
",X51005361898,26
1188,"
",X51005361898,27
1189," 
",X51005361898,28
1190,"
",X51005361898,29
1191," 
",X51005361898,30
1192,"
",X51005361898,31
1193,"2 (RM)
",X51005361898,32
1194,"9556655864036 1 2642 914 24.00 «
",X51005361898,33
1195,"~ CBE BADGE CLIP 100PCS
",X51005361898,34
1196,"9555535000663 # 2800 0.00 28.00 »
",X51005361898,35
1197,"~ NISO Ad LAMINATING FILM
",X51005361898,36
1198,"Total Qty. : 2 52.00
",X51005361898,37
1199,"SUB-TOTAL (EX) : 52.00
",X51005361898,38
1200,"TOTAL TAX : 3.12
",X51005361898,39
1201,"ROUNDING ~ , -0.02
",X51005361898,40
1202,"TOTAL )/>) > 38.40
",X51005361898,41
1203,"CASH /, 2{ 56.10
",X51005361898,42
1204,"
",X51005361898,43
1205,"CHANGE ~ 77: << S\0.00
",X51005361898,44
1206,"
",X51005361898,45
1207," 
",X51005361898,46
1208,"
",X51005361898,47
1209," 
",X51005361898,48
1210,"
",X51005361898,49
1211," 
",X51005361898,50
1212,"
",X51005361898,51
1213," 
",X51005361898,52
1214,"
",X51005361898,53
1215,"GST SUMMARY),
",X51005361898,54
